transaction_id,machine_id,location_city,location_type,refill_date,refill_time,product_id,product_name,product_category,unit_price,quantity_refilled,quantity_sold,current_stock,revenue_generated,refill_person_id,refill_person_name,machine_status,temperature_C,payment_method,avg_customer_rating,downtime_minutes,power_consumption_kwh,network_latency_ms,maintenance_flag,refill_datetime
VMX-14992,VM-262,Pune,College,07-02-2025,22:29:00,P-103,Oreo Pack,Snacks,52.84,118.0,98.0,20.0,5178.32,RP-016,Rajesh,Working,10.8,Card,3.9,7.0,1.82,323.0,1.0,2025-02-07 22:29:00
VMX-14993,VM-242,Hyderabad,Hospital,01-06-2025,14:17:00,P-104,Red Bull,Drinks,25.34,51.0,34.0,17.0,861.56,RP-019,Rahul,Working,17.9,UPI,3.5,68.0,2.95,325.0,1.0,2025-06-01 14:17:00
VMX-14994,VM-211,Pune,Office,07-10-2025,14:05:00,P-103,Oreo Pack,Snacks,87.94,89.0,77.0,12.0,6771.38,RP-012,Ravi,Working,11.3,UPI,3.9,60.0,1.85,218.0,0.0,2025-10-07 14:05:00
VMX-14995,VM-049,Delhi,Mall,23-05-2025,06:25:00,P-108,Sprite Bottle,Drinks,22.07,175.0,175.0,0.0,3862.25,RP-019,Ravi,Maintenance,14.9,Cash,4.0,27.0,3.42,409.0,1.0,2025-05-23 06:25:00
VMX-14996,VM-289,Hyderabad,Mall,23-06-2025,22:33:00,P-105,Dettol Wipe,Hygiene,22.01,61.0,44.0,17.0,968.44,RP-001,Fatima,Maintenance,17.8,Cash,4.2,79.0,4.93,461.0,0.0,2025-06-23 22:33:00
VMX-14997,VM-135,Pune,Mall,19-09-2025,14:09:00,P-101,Pepsi Can,Drinks,128.96,199.0,189.0,10.0,24373.44,RP-010,Suresh,Working,22.7,Card,3.2,110.0,2.19,252.0,1.0,2025-09-19 14:09:00
VMX-14998,VM-110,Delhi,Metro Station,08-10-2025,19:06:00,P-101,Pepsi Can,Drinks,27.67,171.0,155.0,16.0,4288.85,RP-019,Rajesh,Maintenance,15.9,Card,3.4,78.0,3.42,450.0,0.0,2025-10-08 19:06:00
VMX-14999,VM-109,Mumbai,Hospital,08-06-2025,22:40:00,P-104,Red Bull,Drinks,37.5,146.0,142.0,4.0,5325.0,RP-011,Amit,Working,21.0,UPI,4.4,53.0,1.97,289.0,0.0,2025-06-08 22:40:00
VMX-15000,VM-176,Delhi,Hospital,15-08-2025,06:12:00,P-100,Lays Classic,Snacks,102.96,196.0,180.0,16.0,18532.8,RP-003,Suresh,Maintenance,23.7,Cash,3.6,18.0,2.17,89.0,1.0,2025-08-15 06:12:00
VMX-15001,VM-067,Kolkata,College,22-08-2025,14:49:00,P-103,Oreo Pack,Snacks,59.07,73.0,72.0,1.0,4253.04,RP-017,Rajesh,Working,15.7,Cash,2.9,110.0,4.25,380.0,1.0,2025-08-22 14:49:00
VMX-15002,VM-111,Chennai,Mall,30-08-2025,09:07:00,P-108,Sprite Bottle,Drinks,47.17,79.0,61.0,18.0,2877.37,RP-004,Amit,Working,20.2,UPI,3.2,76.0,1.67,418.0,1.0,2025-08-30 09:07:00
VMX-15003,VM-144,Mumbai,College,26-01-2025,02:08:00,P-108,Sprite Bottle,Drinks,126.73,77.0,63.0,14.0,7983.99,RP-002,Ravi,Working,24.4,Card,2.7,105.0,1.86,92.0,0.0,2025-01-26 02:08:00
VMX-15004,VM-131,Chennai,Mall,28-08-2025,20:16:00,P-102,Bisleri Water,Drinks,92.49,134.0,115.0,19.0,10636.35,RP-016,Kiran,Maintenance,19.1,UPI,4.1,83.0,4.73,126.0,0.0,2025-08-28 20:16:00
VMX-15005,VM-128,Hyderabad,Mall,18-08-2025,16:34:00,P-103,Oreo Pack,Snacks,78.37,122.0,115.0,7.0,9012.55,RP-002,Kiran,Low Power,17.3,Cash,3.9,88.0,2.95,259.0,1.0,2025-08-18 16:34:00
VMX-15006,VM-160,Delhi,Metro Station,15-05-2025,21:22:00,P-103,Oreo Pack,Snacks,38.1,69.0,56.0,13.0,2133.6,RP-005,Rajesh,Working,19.5,UPI,2.8,106.0,3.68,100.0,1.0,2025-05-15 21:22:00
VMX-15007,VM-014,Pune,Mall,01-09-2025,22:06:00,P-106,Snickers Bar,Snacks,23.17,164.0,148.0,16.0,3429.16,RP-020,Kiran,Maintenance,24.1,Cash,3.9,39.0,3.6,228.0,0.0,2025-09-01 22:06:00
VMX-15008,VM-193,Bangalore,Mall,25-06-2025,22:22:00,P-109,Doritos,Snacks,47.52,58.0,55.0,3.0,2613.6,RP-011,Amit,Low Power,23.0,Card,4.1,65.0,2.46,311.0,0.0,2025-06-25 22:22:00
VMX-15009,VM-109,Pune,College,31-01-2025,04:53:00,P-101,Pepsi Can,Drinks,137.08,188.0,179.0,9.0,24537.32,RP-009,Mahesh,Maintenance,22.0,UPI,3.9,95.0,1.19,324.0,1.0,2025-01-31 04:53:00
VMX-15010,VM-213,Kolkata,Metro Station,20-03-2025,21:21:00,P-103,Oreo Pack,Snacks,22.07,71.0,68.0,3.0,1500.76,RP-001,Rahul,Low Power,13.6,UPI,3.5,30.0,2.66,224.0,1.0,2025-03-20 21:21:00
VMX-15011,VM-237,Bangalore,Hospital,29-08-2025,00:05:00,P-105,Dettol Wipe,Hygiene,97.81,191.0,180.0,11.0,17605.8,RP-017,Deepa,Working,24.8,Card,4.2,67.0,3.84,288.0,1.0,2025-08-29 00:05:00
VMX-15012,VM-129,Pune,Mall,09-08-2025,08:07:00,P-105,Dettol Wipe,Hygiene,107.11,147.0,141.0,6.0,15102.51,RP-018,Kiran,Low Power,19.9,Cash,3.7,99.0,1.32,91.0,0.0,2025-08-09 08:07:00
VMX-15013,VM-291,Mumbai,Mall,12-02-2025,00:28:00,P-109,Doritos,Snacks,13.82,32.0,27.0,5.0,373.14,RP-013,Kiran,Maintenance,10.0,Cash,2.0,12.0,1.05,357.0,0.0,2025-02-12 00:28:00
VMX-15014,VM-069,Pune,Office,01-04-2025,22:22:00,P-102,Bisleri Water,Drinks,112.74,61.0,58.0,3.0,6538.92,RP-012,Amit,Maintenance,23.3,Cash,4.3,120.0,3.0,451.0,0.0,2025-04-01 22:22:00
VMX-15015,VM-272,Bangalore,Metro Station,08-05-2025,07:33:00,P-105,Dettol Wipe,Hygiene,146.07,161.0,141.0,20.0,20595.87,RP-011,Deepa,Maintenance,20.6,Card,5.0,71.0,4.26,294.0,1.0,2025-05-08 07:33:00
VMX-15016,VM-268,Delhi,Hospital,01-07-2025,18:33:00,P-103,Oreo Pack,Snacks,112.12,60.0,53.0,7.0,5942.36,RP-001,Mahesh,Working,10.1,UPI,4.0,119.0,3.06,233.0,0.0,2025-07-01 18:33:00
VMX-15017,VM-215,Chennai,Mall,23-06-2025,01:29:00,P-104,Red Bull,Drinks,131.45,44.0,24.0,20.0,3154.8,RP-007,Suresh,Low Power,17.2,Card,2.3,13.0,2.68,74.0,0.0,2025-06-23 01:29:00
VMX-15018,VM-051,Chennai,Mall,26-07-2025,22:22:00,P-109,Doritos,Snacks,82.88,195.0,194.0,1.0,16078.72,RP-015,Mahesh,Working,19.8,Card,3.5,0.0,3.91,124.0,1.0,2025-07-26 22:22:00
VMX-15019,VM-163,Chennai,Hospital,10-03-2025,08:38:00,P-107,Colgate Mini,Hygiene,149.11,126.0,118.0,8.0,17594.98,RP-014,Rajesh,Working,18.8,Cash,4.5,58.0,3.16,127.0,0.0,2025-03-10 08:38:00
VMX-15020,VM-013,Kolkata,Hospital,27-06-2025,17:33:00,P-101,Unknown,Drinks,112.4,80.0,76.0,4.0,8542.4,RP-013,Ravi,Maintenance,11.9,Card,2.4,61.0,1.0,390.0,1.0,2025-06-27 17:33:00
VMX-15021,VM-059,Kolkata,Mall,17-03-2025,22:05:00,P-103,Oreo Pack,Snacks,100.37,121.0,118.0,3.0,11843.66,RP-007,Rajesh,Maintenance,12.3,Cash,2.8,106.0,3.09,129.0,0.0,2025-03-17 22:05:00
VMX-15022,VM-153,Kolkata,Office,26-08-2025,08:29:00,P-109,Doritos,Snacks,81.79,106.0,90.0,16.0,7361.1,RP-004,Amit,Low Power,10.2,Cash,3.6,23.0,3.85,320.0,0.0,2025-08-26 08:29:00
VMX-15023,VM-088,Mumbai,College,11-02-2025,11:34:00,P-103,Oreo Pack,Snacks,126.11,190.0,188.0,2.0,23708.68,RP-006,Anita,Maintenance,23.2,Card,4.8,21.0,3.09,338.0,0.0,2025-02-11 11:34:00
VMX-15024,VM-039,Hyderabad,Metro Station,20-04-2025,05:05:00,P-103,Oreo Pack,Snacks,50.49,127.0,120.0,7.0,6058.8,RP-009,Rajesh,Working,11.0,Cash,3.5,18.0,3.63,171.0,1.0,2025-04-20 05:05:00
VMX-15025,VM-055,Delhi,College,09-01-2025,21:42:00,P-103,Oreo Pack,Snacks,123.85,41.0,23.0,18.0,2848.55,RP-015,Kiran,Working,13.5,Card,3.1,54.0,2.85,137.0,0.0,2025-01-09 21:42:00
VMX-15026,VM-054,Kolkata,Mall,26-04-2025,01:09:00,P-100,Lays Classic,Snacks,20.64,147.0,138.0,9.0,2848.32,RP-001,Kiran,Low Power,13.5,Card,3.3,115.0,1.93,240.0,1.0,2025-04-26 01:09:00
VMX-15027,VM-211,Chennai,College,12-07-2025,09:44:00,P-108,Sprite Bottle,Drinks,44.24,59.0,43.0,16.0,1902.32,RP-005,Kiran,Low Power,13.7,UPI,3.8,64.0,3.58,447.0,0.0,2025-07-12 09:44:00
VMX-15028,VM-119,Mumbai,Office,03-09-2025,15:31:00,P-108,Sprite Bottle,Drinks,31.22,76.0,74.0,2.0,2310.28,RP-019,Suresh,Working,14.7,UPI,3.2,11.0,2.89,419.0,1.0,2025-09-03 15:31:00
VMX-15029,VM-025,Mumbai,Hospital,13-09-2025,20:35:00,P-105,Dettol Wipe,Hygiene,76.51,179.0,169.0,10.0,12930.19,RP-017,Kiran,Low Power,21.4,Card,4.5,83.0,4.79,422.0,1.0,2025-09-13 20:35:00
VMX-15030,VM-090,Bangalore,Mall,18-04-2025,17:25:00,P-100,Lays Classic,Snacks,77.72,119.0,106.0,13.0,8238.32,RP-018,Fatima,Low Power,11.1,Cash,4.0,9.0,4.99,342.0,1.0,2025-04-18 17:25:00
VMX-15031,VM-215,Hyderabad,Mall,09-07-2025,13:42:00,P-108,Sprite Bottle,Drinks,126.61,197.0,189.0,8.0,23929.29,RP-011,Kiran,Maintenance,12.7,Cash,4.0,3.0,1.62,447.0,1.0,2025-07-09 13:42:00
VMX-15032,VM-207,Bangalore,Mall,05-09-2025,18:18:00,P-105,Dettol Wipe,Hygiene,77.31,161.0,159.0,2.0,12292.29,RP-020,Deepa,Working,23.9,Card,3.2,39.0,2.82,78.0,0.0,2025-09-05 18:18:00
VMX-15033,VM-143,Chennai,Hospital,21-01-2025,08:11:00,P-103,Oreo Pack,Snacks,75.29,122.0,119.0,3.0,8959.51,RP-005,Anita,Maintenance,23.0,UPI,4.6,83.0,2.99,345.0,1.0,2025-01-21 08:11:00
VMX-15034,VM-290,Mumbai,College,03-07-2025,17:14:00,P-104,Red Bull,Drinks,84.25,174.0,155.0,19.0,13058.75,RP-009,Fatima,Working,22.0,Card,5.0,65.0,1.55,439.0,0.0,2025-07-03 17:14:00
VMX-15035,VM-217,Hyderabad,Metro Station,23-09-2025,11:02:00,P-101,Pepsi Can,Drinks,86.45,51.0,42.0,9.0,3630.9,RP-015,Rahul,Maintenance,16.4,UPI,4.0,111.0,4.33,61.0,1.0,2025-09-23 11:02:00
VMX-15036,VM-068,Delhi,Mall,02-04-2025,09:30:00,P-100,Lays Classic,Snacks,112.89,154.0,137.0,17.0,15465.93,RP-006,Rahul,Low Power,18.0,Cash,4.3,80.0,4.13,415.0,0.0,2025-04-02 09:30:00
VMX-15037,VM-300,Pune,Metro Station,14-04-2025,23:48:00,P-107,Colgate Mini,Hygiene,141.74,64.0,59.0,5.0,8362.66,RP-002,Fatima,Low Power,21.8,UPI,4.6,20.0,2.92,398.0,1.0,2025-04-14 23:48:00
VMX-15038,VM-275,Hyderabad,Metro Station,18-04-2025,14:05:00,P-107,Colgate Mini,Hygiene,14.61,115.0,114.0,1.0,1665.54,RP-013,Amit,Low Power,23.4,UPI,3.3,87.0,2.26,352.0,0.0,2025-04-18 14:05:00
VMX-15039,VM-225,Chennai,Office,04-09-2025,11:59:00,P-105,Dettol Wipe,Hygiene,131.85,71.0,63.0,8.0,8306.55,RP-011,Ravi,Working,11.6,Card,3.1,71.0,2.01,234.0,1.0,2025-09-04 11:59:00
VMX-15040,VM-036,Mumbai,Metro Station,20-04-2025,05:53:00,P-104,Red Bull,Drinks,56.81,126.0,122.0,4.0,6930.82,RP-004,Anita,Maintenance,24.6,Cash,2.3,66.0,3.59,181.0,0.0,2025-04-20 05:53:00
VMX-15041,VM-075,Pune,Hospital,08-02-2025,15:00:00,P-105,Dettol Wipe,Hygiene,110.95,39.0,26.0,13.0,2884.7,RP-006,Rajesh,Working,10.8,Cash,3.7,45.0,4.57,399.0,1.0,2025-02-08 15:00:00
VMX-15042,VM-073,Chennai,Office,09-08-2025,02:16:00,P-106,Snickers Bar,Snacks,90.76,140.0,135.0,5.0,12252.6,RP-017,Suresh,Maintenance,13.8,Card,3.4,114.0,2.98,160.0,0.0,2025-08-09 02:16:00
VMX-15043,VM-141,Mumbai,Office,30-07-2025,18:18:00,P-108,Sprite Bottle,Drinks,95.93,37.0,33.0,4.0,3165.69,RP-012,Ravi,Low Power,21.2,UPI,2.4,36.0,1.54,169.0,0.0,2025-07-30 18:18:00
VMX-15044,VM-130,Mumbai,Hospital,29-07-2025,10:35:00,P-103,Oreo Pack,Snacks,86.36,59.0,49.0,10.0,4231.64,RP-007,Rajesh,Maintenance,16.1,Card,4.4,67.0,2.89,380.0,0.0,2025-07-29 10:35:00
VMX-15045,VM-190,Pune,College,03-09-2025,07:47:00,P-105,Dettol Wipe,Hygiene,137.94,91.0,85.0,6.0,11724.9,RP-018,Ravi,Low Power,24.9,Card,5.0,112.0,3.01,180.0,1.0,2025-09-03 07:47:00
VMX-15046,VM-279,Mumbai,Mall,24-03-2025,15:14:00,P-107,Colgate Mini,Hygiene,69.64,118.0,98.0,20.0,6824.72,RP-009,Fatima,Maintenance,16.1,UPI,4.0,75.0,1.59,107.0,1.0,2025-03-24 15:14:00
VMX-15047,VM-097,Mumbai,College,10-09-2025,11:42:00,P-109,Doritos,Snacks,148.26,78.0,71.0,7.0,10526.46,RP-009,Suresh,Working,22.4,Card,4.2,47.0,1.87,488.0,1.0,2025-09-10 11:42:00
VMX-15048,VM-046,Pune,Office,30-05-2025,01:39:00,P-108,Sprite Bottle,Drinks,85.6,195.0,191.0,4.0,16349.6,RP-004,Amit,Working,18.7,Card,2.9,58.0,1.08,181.0,0.0,2025-05-30 01:39:00
VMX-15049,VM-085,Pune,Metro Station,08-06-2025,19:53:00,P-101,Pepsi Can,Drinks,92.21,67.0,55.0,12.0,0.0,RP-017,Amit,Working,16.8,UPI,3.9,45.0,3.44,310.0,1.0,2025-06-08 19:53:00
VMX-15050,VM-057,Pune,Hospital,19-02-2025,03:08:00,P-107,Colgate Mini,Hygiene,40.19,166.0,162.0,4.0,6510.78,RP-003,Fatima,Low Power,12.8,Cash,2.2,1.0,1.55,144.0,1.0,2025-02-19 03:08:00
VMX-15051,VM-156,Chennai,Hospital,08-01-2025,18:50:00,P-101,Pepsi Can,Drinks,85.37,54.0,35.0,19.0,2987.95,RP-016,Deepa,Working,24.4,UPI,2.1,109.0,4.03,187.0,1.0,2025-01-08 18:50:00
VMX-15052,VM-144,Hyderabad,College,10-05-2025,15:06:00,P-101,Pepsi Can,Drinks,109.35,192.0,188.0,4.0,20557.8,RP-013,Rajesh,Working,22.0,Card,3.9,88.0,2.71,206.0,1.0,2025-05-10 15:06:00
VMX-15053,VM-057,Hyderabad,Hospital,07-06-2025,12:48:00,P-100,Lays Classic,Snacks,65.4,130.0,128.0,2.0,8371.2,RP-015,Kiran,Maintenance,18.6,Card,2.6,10.0,1.45,362.0,0.0,2025-06-07 12:48:00
VMX-15054,VM-112,Delhi,Hospital,22-06-2025,04:29:00,P-109,Doritos,Snacks,129.72,68.0,50.0,18.0,6486.0,RP-016,Anita,Working,12.9,Card,2.8,45.0,1.0,183.0,1.0,2025-06-22 04:29:00
VMX-15055,VM-227,Kolkata,Mall,08-04-2025,16:14:00,P-104,Red Bull,Drinks,113.76,55.0,47.0,8.0,5346.72,RP-019,Mahesh,Maintenance,20.7,UPI,2.4,84.0,1.84,405.0,1.0,2025-04-08 16:14:00
VMX-15056,VM-171,Kolkata,Office,23-02-2025,16:13:00,P-109,Doritos,Snacks,26.03,34.0,113.0,13.0,546.63,RP-009,Rahul,Low Power,23.0,Card,2.8,59.0,4.74,51.0,1.0,2025-02-23 16:13:00
VMX-15057,VM-165,Hyderabad,College,03-07-2025,19:21:00,P-109,Doritos,Snacks,108.92,60.0,53.0,7.0,5772.76,RP-015,Amit,Low Power,20.7,Card,4.1,58.0,4.39,135.0,1.0,2025-07-03 19:21:00
VMX-15058,VM-234,Mumbai,Mall,16-03-2025,03:19:00,P-108,Sprite Bottle,Drinks,94.41,196.0,178.0,18.0,16804.98,RP-006,Fatima,Maintenance,19.9,Card,4.9,23.0,3.75,139.0,0.0,2025-03-16 03:19:00
VMX-15059,VM-219,Hyderabad,Hospital,20-09-2025,09:50:00,P-103,Oreo Pack,Snacks,134.73,185.0,184.0,1.0,24790.32,RP-012,Rahul,Working,16.3,UPI,3.7,27.0,3.05,370.0,1.0,2025-09-20 09:50:00
VMX-15060,VM-071,Pune,College,06-10-2025,20:44:00,P-108,Sprite Bottle,Drinks,84.87,153.0,143.0,10.0,12136.41,RP-017,Fatima,Maintenance,15.9,UPI,4.7,19.0,4.55,107.0,1.0,2025-10-06 20:44:00
VMX-15061,VM-178,Kolkata,Metro Station,09-06-2025,13:15:00,P-100,Lays Classic,Snacks,103.15,148.0,146.0,2.0,15059.9,RP-002,Fatima,Working,15.5,UPI,3.8,55.0,1.82,380.0,0.0,2025-06-09 13:15:00
VMX-15062,VM-088,Chennai,Mall,07-02-2025,16:24:00,P-108,Sprite Bottle,Drinks,33.08,154.0,152.0,2.0,5028.16,RP-018,Mahesh,Maintenance,23.5,Cash,2.3,64.0,1.2,400.0,0.0,2025-02-07 16:24:00
VMX-15063,VM-195,Mumbai,Office,15-04-2025,01:24:00,P-108,Sprite Bottle,Drinks,102.81,105.0,104.0,1.0,10692.24,RP-011,Rajesh,Low Power,11.5,UPI,4.1,16.0,1.8,442.0,0.0,2025-04-15 01:24:00
VMX-15064,VM-071,Bangalore,Office,27-07-2025,13:15:00,P-104,Red Bull,Drinks,96.33,23.0,11.0,12.0,1059.63,RP-018,Ravi,Low Power,10.1,Cash,4.8,26.0,4.45,413.0,1.0,2025-07-27 13:15:00
VMX-15065,VM-131,Delhi,Metro Station,30-01-2025,11:51:00,P-109,Doritos,Snacks,97.71,87.0,76.0,11.0,7425.96,RP-012,Amit,Maintenance,12.3,UPI,3.9,95.0,4.16,332.0,1.0,2025-01-30 11:51:00
VMX-15066,VM-186,Delhi,Metro Station,23-03-2025,04:00:00,P-107,Colgate Mini,Hygiene,138.73,186.0,177.0,9.0,24555.21,RP-012,Rahul,Working,21.8,UPI,4.3,44.0,4.54,470.0,0.0,2025-03-23 04:00:00
VMX-15067,VM-290,Mumbai,Mall,06-09-2025,07:09:00,P-103,Oreo Pack,Snacks,10.85,171.0,164.0,7.0,1779.4,RP-019,Ravi,Maintenance,23.6,Cash,4.3,85.0,1.6,480.0,0.0,2025-09-06 07:09:00
VMX-15068,VM-009,Mumbai,Hospital,14-06-2025,10:49:00,P-108,Sprite Bottle,Drinks,26.93,121.0,114.0,7.0,3070.02,RP-014,Deepa,Low Power,10.7,UPI,3.8,30.0,4.08,474.0,1.0,2025-06-14 10:49:00
VMX-15069,VM-085,Kolkata,Hospital,03-03-2025,07:52:00,P-100,Lays Classic,Snacks,56.87,180.0,177.0,3.0,10065.99,RP-006,Suresh,Low Power,23.7,UPI,2.5,41.0,2.84,158.0,0.0,2025-03-03 07:52:00
VMX-15070,VM-201,Chennai,Office,27-05-2025,09:22:00,P-101,Pepsi Can,Drinks,116.38,117.0,101.0,16.0,11754.38,RP-005,Mahesh,Working,12.9,Cash,2.0,62.0,4.08,426.0,0.0,2025-05-27 09:22:00
VMX-15071,VM-017,Mumbai,Unknown,24-05-2025,01:11:00,P-107,Colgate Mini,Hygiene,24.8,198.0,180.0,18.0,4464.0,RP-006,Rajesh,Low Power,17.4,Cash,3.9,7.0,1.39,179.0,1.0,2025-05-24 01:11:00
VMX-15072,VM-087,Mumbai,Mall,13-03-2025,03:43:00,P-100,Lays Classic,Snacks,84.03,188.0,171.0,17.0,14369.13,RP-013,Deepa,Maintenance,22.3,UPI,4.4,107.0,2.45,362.0,0.0,2025-03-13 03:43:00
VMX-15073,VM-084,Bangalore,Metro Station,16-04-2025,20:02:00,P-102,Bisleri Water,Drinks,78.5,146.0,139.0,7.0,10911.5,RP-007,Mahesh,Maintenance,14.3,Card,4.4,96.0,1.36,95.0,0.0,2025-04-16 20:02:00
VMX-15074,VM-067,Kolkata,College,12-07-2025,20:55:00,P-106,Snickers Bar,Snacks,14.06,152.0,136.0,16.0,1912.16,RP-014,Anita,Maintenance,14.1,Cash,2.1,111.0,1.57,480.0,0.0,2025-07-12 20:55:00
VMX-15075,VM-275,Kolkata,Office,31-03-2025,09:19:00,P-108,Sprite Bottle,Drinks,106.59,67.0,57.0,10.0,6075.63,RP-007,Ravi,Low Power,23.2,UPI,3.7,112.0,4.14,229.0,1.0,2025-03-31 09:19:00
VMX-15076,VM-093,Chennai,Metro Station,10-03-2025,00:04:00,P-106,Snickers Bar,Snacks,78.33,187.0,185.0,2.0,14491.05,RP-010,Anita,Working,16.6,Card,3.1,38.0,4.65,438.0,0.0,2025-03-10 00:04:00
VMX-15077,VM-280,Bangalore,College,14-01-2025,15:44:00,P-109,Doritos,Snacks,62.82,156.0,138.0,18.0,8669.16,RP-011,Amit,Working,13.8,Card,4.5,101.0,1.78,380.0,1.0,2025-01-14 15:44:00
VMX-15078,VM-063,Bangalore,Mall,20-02-2025,18:42:00,P-102,Bisleri Water,Drinks,67.71,173.0,162.0,11.0,10969.02,RP-001,Deepa,Maintenance,14.9,UPI,2.8,113.0,3.12,313.0,0.0,2025-02-20 18:42:00
VMX-15079,VM-076,Bangalore,Mall,23-07-2025,20:18:00,P-104,Red Bull,Drinks,83.32,180.0,166.0,14.0,13831.12,RP-014,Rahul,Working,18.4,Card,2.3,92.0,2.86,62.0,0.0,2025-07-23 20:18:00
VMX-15080,VM-117,Mumbai,Metro Station,12-03-2025,11:29:00,P-108,Sprite Bottle,Drinks,128.21,178.0,176.0,2.0,22564.96,RP-006,Ravi,Working,14.9,UPI,4.2,100.0,3.78,158.0,0.0,2025-03-12 11:29:00
VMX-15081,VM-010,Chennai,Office,30-07-2025,23:30:00,P-106,Snickers Bar,Snacks,63.83,52.0,41.0,11.0,2617.03,RP-007,Anita,Working,14.7,UPI,3.2,7.0,1.56,267.0,1.0,2025-07-30 23:30:00
VMX-15082,VM-139,Hyderabad,Office,21-06-2025,15:50:00,P-101,Pepsi Can,Drinks,54.56,90.0,80.0,10.0,4364.8,RP-009,Rahul,Maintenance,12.4,Cash,2.2,84.0,3.05,150.0,1.0,2025-06-21 15:50:00
VMX-15083,VM-266,Mumbai,Office,20-01-2025,08:04:00,P-109,Doritos,Snacks,18.72,135.0,117.0,18.0,2190.24,RP-014,Rajesh,Working,18.2,UPI,4.5,107.0,3.97,390.0,0.0,2025-01-20 08:04:00
VMX-15084,VM-018,Chennai,Mall,16-06-2025,23:15:00,P-100,Lays Classic,Snacks,148.69,190.0,186.0,4.0,27656.34,RP-006,Ravi,Low Power,20.7,Card,4.4,25.0,4.3,64.0,1.0,2025-06-16 23:15:00
VMX-15085,VM-044,Kolkata,Hospital,28-06-2025,22:52:00,P-100,Lays Classic,Snacks,107,53.0,44.0,9.0,4708.0,RP-003,Rahul,Low Power,18.5,UPI,2.4,112.0,1.94,89.0,1.0,2025-06-28 22:52:00
VMX-15086,VM-017,Chennai,Mall,30-07-2025,00:06:00,P-103,Oreo Pack,Snacks,133.8,148.0,129.0,19.0,17260.2,RP-018,Amit,Working,16.6,UPI,2.6,102.0,3.27,441.0,1.0,2025-07-30 00:06:00
VMX-15087,VM-158,Delhi,Mall,27-08-2025,09:45:00,P-108,Sprite Bottle,Drinks,103.69,111.0,98.0,13.0,10161.62,RP-013,Suresh,Working,23.6,Cash,4.4,90.0,1.09,123.0,1.0,2025-08-27 09:45:00
VMX-15088,VM-116,Delhi,Mall,13-09-2025,20:42:00,P-106,Snickers Bar,Snacks,73.35,151.0,148.0,3.0,10855.8,RP-005,Kiran,Low Power,17.1,Cash,2.9,65.0,2.94,471.0,1.0,2025-09-13 20:42:00
VMX-15089,VM-162,Pune,Hospital,07-06-2025,04:24:00,P-107,Colgate Mini,Hygiene,148.02,139.0,123.0,16.0,18206.46,RP-020,Fatima,Low Power,13.4,Cash,2.1,61.0,4.57,100.0,0.0,2025-06-07 04:24:00
VMX-15090,VM-287,Hyderabad,Metro Station,30-01-2025,23:48:00,P-101,Pepsi Can,Drinks,132.52,67.0,60.0,7.0,7951.2,RP-008,Rajesh,Working,22.7,UPI,2.2,83.0,4.44,419.0,1.0,2025-01-30 23:48:00
VMX-15091,VM-093,Bangalore,Hospital,21-09-2025,19:00:00,P-106,Snickers Bar,Snacks,121.09,51.0,37.0,14.0,4480.33,RP-016,Suresh,Maintenance,18.9,UPI,4.4,55.0,3.32,268.0,0.0,2025-09-21 19:00:00
VMX-15092,VM-137,Chennai,Mall,22-02-2025,14:46:00,P-107,Colgate Mini,Hygiene,87.17,29.0,29.0,0.0,2527.93,RP-018,Fatima,Working,12.0,Cash,3.9,109.0,2.24,128.0,0.0,2025-02-22 14:46:00
VMX-15093,VM-294,Hyderabad,College,15-01-2025,07:22:00,P-103,Oreo Pack,Snacks,20.74,88.0,81.0,7.0,1679.94,RP-018,Ravi,Maintenance,11.1,Cash,2.5,15.0,3.52,228.0,0.0,2025-01-15 07:22:00
VMX-15094,VM-005,Kolkata,Office,05-02-2025,05:43:00,P-102,Bisleri Water,Drinks,54.86,83.0,66.0,17.0,3620.76,RP-010,Kiran,Maintenance,18.6,Card,3.1,105.0,3.53,366.0,0.0,2025-02-05 05:43:00
VMX-15095,VM-086,Kolkata,College,14-05-2025,11:20:00,P-106,Snickers Bar,Snacks,107.48,121.0,111.0,10.0,11930.28,RP-017,Mahesh,Maintenance,20.7,UPI,4.7,43.0,2.18,185.0,1.0,2025-05-14 11:20:00
VMX-15096,VM-171,Kolkata,College,20-09-2025,07:11:00,P-103,Oreo Pack,Snacks,51.72,143.0,141.0,2.0,7292.52,RP-013,Mahesh,Maintenance,20.5,Cash,4.9,74.0,3.0,468.0,1.0,2025-09-20 07:11:00
VMX-15097,VM-278,Delhi,Metro Station,01-08-2025,02:38:00,P-102,Bisleri Water,Drinks,135.17,198.0,183.0,15.0,24736.11,RP-001,Amit,Low Power,23.0,Cash,4.7,34.0,1.86,90.0,1.0,2025-08-01 02:38:00
VMX-15098,VM-057,Kolkata,Office,10-01-2025,08:32:00,P-102,Bisleri Water,Drinks,134.71,75.0,65.0,10.0,8756.15,RP-018,Deepa,Working,19.0,UPI,4.6,25.0,1.33,237.0,0.0,2025-01-10 08:32:00
VMX-15099,VM-250,Bangalore,Office,27-08-2025,07:58:00,P-104,Red Bull,Drinks,96.43,81.0,73.0,8.0,7039.39,RP-015,Rajesh,Working,10.3,Cash,3.7,46.0,3.55,245.0,0.0,2025-08-27 07:58:00
