transaction_id,machine_id,location_city,location_type,refill_date,refill_time,product_id,product_name,product_category,unit_price,quantity_refilled,quantity_sold,current_stock,revenue_generated,refill_person_id,refill_person_name,machine_status,temperature_C,payment_method,avg_customer_rating,downtime_minutes,power_consumption_kwh,network_latency_ms,maintenance_flag
VMX-16526,VM-017,Hyderabad,Hospital,28-06-2025,03:51:00,P-107,Colgate Mini,Hygiene,71.96,96,80,16,5756.8,RP-011,Ravi,Low Power,22.8,UPI,4.3,70,1.99,443,0
VMX-16527,VM-039,Hyderabad,College,06-07-2025,18:05:00,P-106,Snickers Bar,Snacks,141.11,20,13,7,1834.43,RP-009,Ravi,Low Power,12.5,Cash,3.5,19,3.28,131,1
VMX-16528,VM-006,Chennai,Office,16-03-2025,02:13:00,P-105,Dettol Wipe,Hygiene,71.98,50,38,12,2735.24,RP-002,Anita,Maintenance,18.3,Card,3.3,37,2.57,271,0
VMX-16529,VM-252,Mumbai,Hospital,03-02-2025,05:15:00,P-100,Lays Classic,Snacks,100.91,171,152,19,15338.32,RP-016,Amit,Low Power,20.8,UPI,3.4,66,3.94,227,1
VMX-16530,VM-159,Mumbai,Metro Station,22-04-2025,14:51:00,P-102,Bisleri Water,Drinks,10.61,88,71,17,753.31,RP-002,Kiran,Low Power,17.5,UPI,2.8,47,3.47,447,1
VMX-16531,VM-200,Pune,Mall,07-04-2025,23:47:00,P-104,Red Bull,Drinks,11.83,161,154,7,1821.82,RP-003,Deepa,Maintenance,12.1,Cash,4.6,51,4.19,207,0
VMX-16532,VM-146,Bangalore,Metro Station,14-05-2025,12:34:00,P-106,Snickers Bar,Snacks,29.52,22,16,6,472.32,RP-019,Deepa,Low Power,17.5,Card,2.2,49,4.91,446,0
VMX-16533,VM-257,Chennai,Office,01-05-2025,10:34:00,P-104,Red Bull,Drinks,83.78,114,100,14,8378,RP-012,Anita,Maintenance,11.9,UPI,3.2,85,4.25,216,1
VMX-16534,VM-270,Pune,Mall,09-03-2025,18:00:00,P-100,Lays Classic,Snacks,91.92,53,38,15,3492.96,RP-019,Mahesh,Working,11.8,Card,3.6,24,2.44,443,0
VMX-16535,VM-272,Hyderabad,Mall,29-01-2025,18:34:00,P-100,Lays Classic,Snacks,106,77,59,18,6254,RP-006,Deepa,Low Power,24.3,Card,3.3,95,2.2,399,1
VMX-16536,VM-221,Delhi,College,05-09-2025,12:42:00,P-104,Red Bull,Drinks,130.52,176,-197,9,21796.84,RP-010,Amit,Low Power,18,UPI,3.8,30,2.21,77,1
VMX-16537,VM-227,Kolkata,Metro Station,07-02-2025,20:53:00,P-105,Dettol Wipe,Hygiene,22.95,56,48,8,1101.6,RP-010,Amit,Low Power,15,Card,2.4,30,1.25,94,1
VMX-16538,VM-076,Kolkata,Office,24-06-2025,00:46:00,P-102,Bisleri Water,Drinks,120.73,55,38,17,4587.74,RP-015,Ravi,Low Power,12.5,UPI,2.7,49,2.52,492,1
VMX-16539,VM-277,Bangalore,Metro Station,27-05-2025,11:02:00,P-100,Lays Classic,Snacks,92.03,169,169,0,15553.07,RP-009,Rajesh,Working,22.3,UPI,3.3,46,4.59,152,1
VMX-16540,VM-260,Mumbai,Metro Station,26-03-2025,16:36:00,P-108,Sprite Bottle,Drinks,120.26,58,53,5,6373.78,RP-007,Amit,Low Power,24.8,UPI,2.1,100,2.62,232,0
VMX-16541,VM-248,Mumbai,Office,29-06-2025,19:01:00,P-103,Oreo Pack,Snacks,143.28,64,47,17,6734.16,RP-020,Deepa,Low Power,24.7,Cash,2.2,45,1.86,412,1
VMX-16542,VM-114,Delhi,Office,31-08-2025,01:45:00,P-109,Doritos,Snacks,122.19,22,13,9,1588.47,RP-001,Deepa,Working,20.3,Card,4.4,8,3.33,462,1
VMX-16543,VM-276,Kolkata,Mall,20-08-2025,00:41:00,P-105,Dettol Wipe,Hygiene,141.3,178,173,5,24444.9,RP-002,Kiran,Maintenance,10.5,UPI,4.3,27,2.56,268,0
VMX-16544,VM-209,Pune,Office,21-01-2025,14:04:00,P-101,Pepsi Can,Drinks,42.3,47,40,7,1692,RP-006,Ravi,Low Power,16,Cash,4.7,44,2.53,323,1
VMX-16545,VM-022,Hyderabad,Office,01-02-2025,18:55:00,P-103,Oreo Pack,Snacks,56.46,55,42,13,2371.32,RP-017,Rahul,Maintenance,17.3,UPI,2.9,35,1.33,350,1
VMX-16546,VM-228,Pune,Mall,02-05-2025,16:58:00,P-107,Colgate Mini,Hygiene,56.62,131,124,7,7020.88,RP-007,Amit,Working,15.2,Card,3.7,12,3.93,76,1
VMX-16547,VM-194,Bangalore,Metro Station,29-07-2025,08:23:00,P-101,Pepsi Can,Drinks,15.2,58,38,20,,RP-006,Ravi,Working,12.1,Cash,3.2,79,2.19,286,1
VMX-16548,VM-265,Kolkata,Mall,19-05-2025,16:31:00,P-102,Bisleri Water,Drinks,71.29,84,71,13,5061.59,RP-015,Fatima,Low Power,13.5,Card,4,45,3.79,142,0
VMX-16549,VM-233,Kolkata,Metro Station,08-03-2025,14:29:00,P-106,Snickers Bar,Snacks,141.63,28,15,13,2124.45,RP-020,Amit,Maintenance,12.9,Card,2.3,,3.14,211,1
VMX-16550,VM-189,Hyderabad,Mall,10-07-2025,13:53:00,P-102,Bisleri Water,Drinks,43.52,40,28,12,1218.56,RP-005,Kiran,Low Power,18.5,Card,4,72,4.15,280,0
VMX-16551,VM-049,Hyderabad,Mall,30-05-2025,17:31:00,P-106,Snickers Bar,Snacks,112.6,87,75,12,8445,RP-011,Kiran,Low Power,13.5,Card,3.1,58,2.94,147,1
VMX-16552,VM-263,Bangalore,Office,30-07-2025,04:05:00,P-107,Colgate Mini,Hygiene,70.81,177,170,7,12037.7,RP-020,Amit,Maintenance,14,Cash,3.1,13,2.54,408,0
VMX-16553,VM-089,Chennai,Office,08-03-2025,07:39:00,P-106,Snickers Bar,Snacks,68.24,42,26,16,1774.24,RP-015,Kiran,Low Power,21.6,Cash,3.9,80,4.66,360,0
VMX-16554,VM-256,Bangalore,Office,07-05-2025,17:23:00,P-100,Lays Classic,Snacks,131.5,118,104,14,13676,RP-020,Anita,Working,14.8,Card,4.5,84,4.63,268,1
VMX-16555,VM-122,Pune,Metro Station,18-02-2025,02:27:00,P-105,Dettol Wipe,Hygiene,57.19,23,11,12,629.09,RP-010,Anita,Maintenance,21.9,UPI,2.3,83,1.01,140,1
VMX-16556,VM-286,Delhi,Metro Station,06-08-2025,03:11:00,P-109,Doritos,Snacks,137.83,138,134,4,18469.22,RP-005,Amit,Low Power,21.7,Cash,2.5,85,4.42,411,0
VMX-16557,VM-025,Delhi,Hospital,16-06-2025,13:37:00,P-106,Snickers Bar,Snacks,131.43,67,66,1,8674.38,RP-013,Anita,Low Power,15.8,Card,4.9,17,4.5,130,1
VMX-16558,VM-277,Chennai,Metro Station,06-08-2025,06:01:00,P-105,Dettol Wipe,Hygiene,51.78,99,87,12,4504.86,RP-008,Mahesh,Maintenance,20.5,Cash,2.4,34,1.58,146,0
VMX-16559,VM-077,Delhi,College,06-09-2025,11:00:00,P-104,Red Bull,Drinks,122.24,191,184,7,22492.16,RP-020,Mahesh,Working,12.2,UPI,2.3,107,1.95,125,0
VMX-16560,VM-109,Bangalore,Hospital,30-08-2025,15:35:00,P-104,Red Bull,Drinks,115.49,198,188,10,21712.12,RP-019,Suresh,Low Power,10.1,UPI,2.6,94,1.56,477,1
VMX-16561,VM-091,Hyderabad,College,23-07-2025,14:59:00,P-102,Bisleri Water,Drinks,135.85,92,72,20,9781.2,RP-004,Suresh,Working,10,Cash,4.9,32,1.61,346,1
VMX-16562,VM-219,Pune,Hospital,09-08-2025,16:19:00,P-100,Lays Classic,Snacks,12.14,38,19,19,230.66,RP-008,Rajesh,Low Power,16.4,Cash,3.3,111,3.23,112,1
VMX-16563,VM-238,Chennai,College,28-06-2025,08:48:00,P-103,Oreo Pack,Snacks,110.25,138,118,20,13009.5,RP-004,Anita,Working,15.6,Card,2.4,43,2.05,129,1
VMX-16564,VM-207,Pune,College,30-03-2025,13:13:00,P-103,Oreo Pack,Snacks,61.14,33,-53,19,855.96,RP-008,Kiran,Maintenance,22.8,UPI,3.4,96,4.01,170,0
VMX-16565,VM-125,Bangalore,Hospital,10-05-2025,06:34:00,P-103,Oreo Pack,Snacks,34.76,50,34,16,1181.84,RP-012,Mahesh,Maintenance,16.6,Cash,3.6,52,1.07,196,0
VMX-16566,VM-038,Mumbai,Mall,11-05-2025,13:06:00,P-109,Doritos,Snacks,74.59,21,15,6,1118.85,RP-018,Kiran,Working,20.8,UPI,4.7,83,2.67,153,0
VMX-16567,VM-040,Kolkata,Metro Station,08-04-2025,00:19:00,P-105,Dettol Wipe,Hygiene,54.32,181,162,19,8799.84,RP-013,Ravi,Working,22.2,Card,4.9,99,4.71,286,0
VMX-16568,VM-285,Kolkata,Mall,26-01-2025,08:51:00,P-108,Sprite Bottle,Drinks,18.61,185,175,10,3256.75,RP-015,Ravi,Working,20.2,Card,2.1,109,2.5,113,1
VMX-16569,VM-074,Chennai,Hospital,28-04-2025,18:16:00,P-107,Colgate Mini,Hygiene,131.43,37,28,9,3680.04,RP-016,Deepa,Working,13.3,Card,4.2,106,3.7,455,1
VMX-16570,VM-167,Chennai,Hospital,30-04-2025,08:51:00,P-104,Red Bull,Drinks,52.13,61,42,19,2189.46,RP-006,Kiran,Maintenance,21.5,UPI,4.9,120,4.71,290,1
VMX-16571,VM-146,Hyderabad,Mall,23-01-2025,19:19:00,P-104,Red Bull,Drinks,11.59,138,133,5,1541.47,RP-002,Amit,Working,14.8,UPI,3.8,115,1.55,106,1
VMX-16572,VM-070,Hyderabad,Mall,12-05-2025,07:12:00,P-101,Pepsi Can,Drinks,11.49,140,122,18,1401.78,RP-004,Mahesh,Working,20.9,UPI,3.9,19,4.31,128,0
VMX-16573,VM-157,Chennai,College,26-05-2025,23:10:00,P-101,Pepsi Can,Drinks,42.08,83,83,0,3492.64,RP-009,Rahul,Working,16.8,UPI,3.7,80,1.81,383,0
VMX-16574,VM-202,Hyderabad,Metro Station,08-07-2025,17:06:00,P-109,Doritos,Snacks,92.05,114,108,6,9941.4,RP-006,Mahesh,Working,16.3,Card,4.8,14,3.96,78,1
VMX-16575,VM-076,Mumbai,College,03-02-2025,20:27:00,P-105,Dettol Wipe,Hygiene,28.27,179,177,2,5003.79,RP-004,Rajesh,Working,20.1,Cash,4.6,90,1.78,417,0
VMX-16576,VM-206,Bangalore,Mall,03-03-2025,21:07:00,P-106,Snickers Bar,Snacks,80.39,153,142,11,11415.38,RP-015,Ravi,Low Power,14.5,Card,2.4,61,2.63,210,0
VMX-16577,VM-206,Pune,Hospital,15-01-2025,01:32:00,P-106,Snickers Bar,Snacks,118.45,74,63,11,7462.35,RP-010,Anita,Low Power,12,UPI,3,17,3.81,161,1
VMX-16578,VM-140,Kolkata,Mall,10-01-2025,18:28:00,P-103,Oreo Pack,Snacks,103.15,107,99,8,10211.85,RP-010,Anita,Working,16.9,Card,3.5,109,3.6,74,1
VMX-16579,VM-232,Hyderabad,Office,05-02-2025,00:54:00,P-101,Pepsi Can,Drinks,132.79,175,170,5,22574.3,RP-020,Ravi,Maintenance,23.7,Cash,4.2,117,3.13,386,0
VMX-16580,VM-166,Delhi,Office,28-01-2025,00:26:00,P-104,Red Bull,Drinks,31.73,34,32,2,1015.36,RP-016,Suresh,Maintenance,14.6,Cash,3.1,55,2.2,107,1
VMX-16581,VM-082,Bangalore,Metro Station,21-08-2025,21:40:00,P-104,Red Bull,Drinks,41.53,100,85,15,3530.05,RP-012,Amit,Working,13,Card,2.2,109,2.62,254,1
VMX-16582,VM-178,Mumbai,Mall,30-08-2025,20:30:00,P-107,Colgate Mini,Hygiene,56.74,82,68,14,3858.32,RP-002,Deepa,Maintenance,15.8,Cash,4.7,88,4.02,55,1
VMX-16583,VM-118,Bangalore,Mall,07-09-2025,05:26:00,P-107,Colgate Mini,Hygiene,140.2,46,33,13,4626.6,RP-010,Fatima,Working,17.3,Cash,2.1,66,4.92,326,0
VMX-16584,VM-185,Hyderabad,College,20-02-2025,11:22:00,P-100,Lays Classic,Snacks,80.1,121,120,1,9612,RP-012,Deepa,Working,17.7,UPI,2.6,114,3.51,148,1
VMX-16585,VM-208,Delhi,Mall,13-07-2025,23:39:00,P-108,Sprite Bottle,Drinks,62.78,98,83,15,5210.74,RP-009,Ravi,Low Power,12.8,Card,2.2,98,3.14,408,0
VMX-16586,VM-203,Chennai,College,14-09-2025,14:10:00,P-100,Lays Classic,Snacks,11.95,161,148,13,1768.6,RP-020,Anita,Working,18.7,Card,2.9,55,3.63,281,0
VMX-16587,VM-046,Kolkata,Metro Station,02-06-2025,11:38:00,P-102,Bisleri Water,Drinks,20.02,141,138,3,2762.76,RP-007,Amit,Working,16.9,Card,2.9,36,1.3,256,0
VMX-16588,VM-056,Hyderabad,Metro Station,30-07-2025,18:57:00,P-102,Bisleri Water,Drinks,117.19,37,27,10,3164.13,RP-011,Ravi,Maintenance,11.2,UPI,4.9,54,3.6,404,1
VMX-16589,VM-020,Delhi,College,02-08-2025,02:18:00,P-109,Doritos,Snacks,66.3,50,48,2,3182.4,RP-010,Deepa,Low Power,17.6,Cash,3,81,2.19,167,1
VMX-16590,VM-106,Delhi,Mall,19-06-2025,04:33:00,P-107,Colgate Mini,Hygiene,146.08,188,185,3,27024.8,RP-014,Anita,Maintenance,12.4,Card,2.5,48,4.57,202,0
VMX-16591,VM-179,Mumbai,Mall,03-09-2025,12:11:00,P-100,Lays Classic,Snacks,93.29,86,83,3,7743.07,RP-005,Mahesh,Working,18.8,Cash,3.7,76,3.61,191,1
VMX-16592,VM-204,Mumbai,Hospital,20-03-2025,19:50:00,P-109,Doritos,Snacks,63.11,119,108,11,6815.88,RP-004,Anita,Maintenance,19,UPI,2.6,56,2.74,207,1
VMX-16593,VM-178,Hyderabad,Hospital,04-03-2025,04:44:00,P-107,Colgate Mini,Hygiene,49.82,165,157,8,7821.74,RP-008,Mahesh,Low Power,20,UPI,3.7,92,4.34,165,1
VMX-16594,VM-021,Hyderabad,Mall,16-09-2025,22:52:00,P-106,Snickers Bar,Snacks,44.25,72,72,0,3186,RP-013,Deepa,Working,11.4,Cash,3.9,81,3.26,215,1
VMX-16595,VM-184,Kolkata,Office,02-08-2025,07:51:00,P-108,Sprite Bottle,Drinks,105,173,163,10,17115,RP-007,Fatima,Low Power,19.6,Cash,2.9,57,4.6,58,0
VMX-16596,VM-105,Mumbai,Hospital,07-01-2025,00:00:00,P-108,Sprite Bottle,Drinks,28.81,124,118,6,3399.58,RP-009,Rajesh,Low Power,16.5,Cash,2.2,113,1.59,477,1
VMX-16597,VM-243,Hyderabad,College,21-01-2025,03:31:00,P-106,Snickers Bar,Snacks,128.02,200,194,6,24835.88,RP-020,Suresh,Low Power,15.4,UPI,2.8,105,2.74,136,0
VMX-16598,VM-116,Bangalore,Mall,28-06-2025,13:07:00,P-102,Bisleri Water,Drinks,14.93,28,23,5,343.39,RP-008,Kiran,Low Power,21.9,UPI,2.2,35,4.45,389,1
VMX-16599,VM-070,Bangalore,Office,04-03-2025,07:36:00,P-108,Sprite Bottle,Drinks,76.97,107,87,20,6696.39,RP-003,Fatima,Low Power,18.1,Card,4.7,34,4.39,491,0
VMX-16600,VM-033,Mumbai,Office,22-07-2025,20:18:00,P-104,Red Bull,Drinks,55.58,35,25,10,1389.5,RP-002,Deepa,Low Power,11,UPI,2.7,60,2.04,434,0
VMX-16601,VM-001,Hyderabad,Hospital,24-06-2025,07:32:00,P-102,Bisleri Water,Drinks,31.78,104,96,8,3050.88,RP-020,Anita,Low Power,15.7,UPI,4,38,1.05,224,1
VMX-16602,VM-078,Delhi,Hospital,27-07-2025,16:38:00,P-101,Pepsi Can,Drinks,115.82,154,141,13,16330.62,RP-012,Fatima,Maintenance,23.5,Cash,3.5,21,4.16,439,1
VMX-16603,VM-052,Delhi,Mall,17-07-2025,13:06:00,P-102,Bisleri Water,Drinks,105.5,67,61,6,6435.5,RP-005,Fatima,Maintenance,16.5,UPI,3.8,67,3.15,457,1
VMX-16604,VM-066,Hyderabad,Hospital,,06:31:00,P-104,Red Bull,Drinks,37.13,192,191,1,7091.83,RP-003,Amit,Low Power,13.6,UPI,2.8,108,1.64,169,1
VMX-16605,VM-274,Bangalore,Office,05-10-2025,04:33:00,P-103,Oreo Pack,Snacks,130.14,174,169,5,21993.66,RP-019,Deepa,Maintenance,12.9,UPI,3.2,7,4.31,121,0
VMX-16606,VM-105,Delhi,Metro Station,23-05-2025,04:47:00,P-104,Red Bull,Drinks,80.78,32,28,4,2261.84,RP-011,Amit,Maintenance,18.8,UPI,3.7,78,4.66,426,
VMX-16607,VM-117,Bangalore,Hospital,17-03-2025,08:52:00,P-108,Sprite Bottle,Drinks,142.64,47,41,6,5848.24,RP-011,Rajesh,Working,16,UPI,2.6,81,1.95,298,0
VMX-16608,VM-093,Mumbai,College,11-02-2025,23:34:00,P-103,Oreo Pack,Snacks,21.98,156,147,9,3231.06,RP-010,Fatima,Low Power,21.4,Card,2.3,102,4.34,98,0
VMX-16609,VM-232,Mumbai,Hospital,29-07-2025,10:22:00,P-100,Lays Classic,Snacks,39.8,159,140,19,5572,RP-020,Ravi,Working,15.8,Cash,4.4,31,4.46,196,1
VMX-16610,VM-122,Delhi,Office,26-08-2025,15:29:00,P-100,Lays Classic,Snacks,15.15,167,150,17,2272.5,RP-014,Anita,Low Power,18.4,Card,3.7,88,3.53,364,1
VMX-16611,VM-228,Pune,College,01-05-2025,18:45:00,P-108,Sprite Bottle,Drinks,103.54,126,125,1,12942.5,RP-014,Anita,Maintenance,15.5,Card,2.8,51,2.59,55,1
VMX-16612,VM-192,Mumbai,Hospital,23-05-2025,10:07:00,P-104,Red Bull,Drinks,140.67,84,69,15,9706.23,RP-002,Mahesh,Maintenance,17.4,Card,4.5,119,3,372,0
VMX-16613,VM-030,Delhi,Office,10-04-2025,11:43:00,P-107,Colgate Mini,Hygiene,100.15,156,138,18,13820.7,RP-015,Fatima,Low Power,19.9,Card,2.4,61,1.83,304,1
VMX-16614,VM-176,Kolkata,Hospital,05-02-2025,00:02:00,P-103,Oreo Pack,Snacks,111.83,117,99,18,11071.17,RP-020,Kiran,Low Power,18.2,UPI,4.2,9,1.46,191,0
VMX-16615,VM-229,Bangalore,Mall,14-02-2025,13:50:00,P-103,Oreo Pack,Snacks,76.16,126,113,13,8606.08,RP-009,Suresh,Maintenance,17.2,Cash,4.4,30,3.39,335,0
VMX-16616,VM-125,Pune,College,15-06-2025,00:08:00,P-101,Pepsi Can,Drinks,135.92,38,35,3,4757.2,RP-017,Anita,Low Power,20.5,UPI,3.4,46,1.96,178,0
VMX-16617,VM-168,Hyderabad,Hospital,28-03-2025,21:35:00,P-104,Red Bull,Drinks,48.81,44,41,3,2001.21,RP-019,Kiran,Maintenance,11.4,UPI,3.2,109,3.58,462,0
VMX-16618,VM-285,Kolkata,College,06-09-2025,17:45:00,P-108,Sprite Bottle,Drinks,105.86,116,114,2,12068.04,RP-010,Ravi,Working,23.7,Cash,3.4,109,3.86,332,0
VMX-16619,VM-171,Chennai,Office,21-06-2025,01:37:00,P-101,Pepsi Can,Drinks,46.61,112,102,10,4754.22,RP-011,Anita,Maintenance,18.8,Cash,4,41,3.32,248,1
VMX-16620,VM-104,Delhi,Metro Station,16-05-2025,19:35:00,P-109,Doritos,Snacks,108.06,53,45,8,4862.7,RP-005,Amit,Maintenance,13.3,UPI,2.8,51,4.43,183,1
VMX-16621,VM-159,Hyderabad,Office,05-04-2025,11:36:00,P-105,Dettol Wipe,Hygiene,123.47,29,23,6,2839.81,RP-002,Deepa,Low Power,15.2,Card,3,106,2.26,250,1
VMX-16622,VM-180,Delhi,College,18-01-2025,03:59:00,P-101,Pepsi Can,Drinks,36.6,64,48,16,1756.8,RP-004,Deepa,Working,18,Cash,3.2,25,3.17,262,1
VMX-16623,VM-091,Chennai,Hospital,04-03-2025,18:52:00,P-105,Dettol Wipe,Hygiene,101.34,135,127,8,12870.18,RP-012,Rahul,Low Power,10.9,Cash,5,9,4.64,123,0
VMX-16624,VM-031,Bangalore,Mall,25-06-2025,15:23:00,P-102,Bisleri Water,Drinks,108.51,35,16,19,1736.16,RP-015,Ravi,Maintenance,21.6,UPI,4.3,82,4.33,368,0
VMX-16625,VM-226,Pune,Hospital,15-09-2025,13:19:00,P-103,Oreo Pack,Snacks,73.42,83,78,5,5726.76,RP-006,Rahul,Maintenance,19.7,Cash,4.8,64,2.03,217,1
VMX-16626,VM-241,Bangalore,Metro Station,08-03-2025,23:47:00,P-105,Dettol Wipe,Hygiene,46.97,59,52,7,2442.44,RP-016,Mahesh,Working,17.1,UPI,2.8,14,1.92,167,0
VMX-16627,VM-276,Delhi,Hospital,03-07-2025,06:46:00,P-106,Snickers Bar,Snacks,121.53,38,-154,9,3524.37,RP-009,Rajesh,Working,14.8,Card,3.8,74,4.01,479,1
VMX-16628,VM-236,Kolkata,College,25-05-2025,23:09:00,P-104,Red Bull,Drinks,133.4,67,54,13,7203.6,RP-017,Kiran,Low Power,23.3,UPI,4.7,46,1.99,299,0
VMX-16629,VM-130,Hyderabad,Mall,22-03-2025,01:44:00,P-103,Oreo Pack,Snacks,71.21,116,115,1,8189.15,RP-012,Ravi,Working,14,UPI,3.4,74,4.24,192,1
VMX-16630,VM-016,Delhi,College,14-05-2025,03:06:00,P-101,Pepsi Can,Drinks,96.77,46,27,19,2612.79,RP-009,Deepa,Working,16.5,UPI,4.4,114,3.85,88,1
VMX-16631,VM-213,Hyderabad,Office,03-08-2025,01:41:00,P-100,Lays Classic,Snacks,79.73,165,162,3,12916.26,RP-010,Rahul,Low Power,20.5,Cash,2.4,19,4.87,285,1
VMX-16632,VM-186,Bangalore,Mall,03-05-2025,10:33:00,P-104,Red Bull,Drinks,47.37,46,45,1,2131.65,RP-015,Anita,Working,22.6,UPI,4.6,8,4.8,424,0
VMX-16633,VM-256,Kolkata,College,29-09-2025,21:21:00,P-101,Pepsi Can,Drinks,29.1,151,149,2,4335.9,RP-013,Suresh,Working,10.6,Cash,2.3,104,4.02,149,1
VMX-16634,VM-174,Bangalore,Hospital,11-07-2025,11:31:00,P-100,Lays Classic,Snacks,40.66,104,101,3,4106.66,RP-009,Amit,Working,20.9,Card,3.5,8,1.44,462,1
VMX-16635,VM-018,Kolkata,Metro Station,19-08-2025,02:23:00,P-106,Snickers Bar,Snacks,142.07,168,149,19,21168.43,RP-009,Mahesh,Low Power,16.1,Card,3.4,91,4.2,474,1
VMX-16636,VM-002,Bangalore,Hospital,09-06-2025,07:32:00,P-108,Sprite Bottle,Drinks,41.64,98,86,12,3581.04,RP-015,Amit,Working,10.9,UPI,3.8,43,4.54,242,0
VMX-16637,VM-081,Mumbai,Mall,27-05-2025,21:32:00,P-106,Snickers Bar,Snacks,101.34,44,-122,10,3445.56,RP-006,Mahesh,Working,16.4,Card,3.4,106,4.54,445,1
VMX-16638,VM-273,Kolkata,Hospital,28-01-2025,01:42:00,P-108,Sprite Bottle,Drinks,49.47,164,144,20,7123.68,RP-009,Kiran,Low Power,15.4,Card,2.1,40,2.14,493,0
VMX-16639,VM-271,Pune,Office,30-07-2025,18:37:00,P-101,Pepsi Can,Drinks,108.48,64,46,18,4990.08,RP-015,Rahul,Maintenance,22.9,Cash,3.6,103,1.89,113,0
VMX-16640,VM-188,Kolkata,Office,27-02-2025,09:01:00,P-108,Sprite Bottle,Drinks,26.46,76,57,19,1508.22,RP-012,Kiran,Maintenance,11.4,Card,4.4,79,3.55,74,0
VMX-16641,VM-263,Delhi,Metro Station,11-01-2025,11:13:00,P-108,Sprite Bottle,Drinks,95.09,193,177,16,16830.93,RP-005,Rahul,Low Power,12,UPI,2.2,117,3.19,218,1
VMX-16642,VM-152,Hyderabad,Hospital,18-02-2025,05:42:00,P-107,Colgate Mini,Hygiene,120.55,171,161,10,19408.55,RP-020,Fatima,Low Power,13.3,Cash,4,75,3.25,101,0
VMX-16643,VM-186,Hyderabad,Hospital,27-03-2025,05:17:00,P-104,Red Bull,Drinks,109.02,48,30,18,3270.6,RP-009,Anita,Working,13.6,Card,2.9,53,3.21,66,0
VMX-16644,VM-019,Kolkata,Mall,21-06-2025,20:43:00,P-108,Sprite Bottle,Drinks,24,120,105,15,2520,RP-005,Mahesh,Maintenance,20.4,Card,2.5,50,1.21,475,1
VMX-16645,VM-071,Delhi,Office,19-08-2025,08:36:00,P-102,Bisleri Water,Drinks,129.05,72,68,4,8775.4,RP-013,Ravi,Working,18.1,Cash,3.8,31,1.82,101,0
VMX-16646,VM-190,Pune,College,22-01-2025,23:45:00,P-102,Bisleri Water,Drinks,16.96,163,159,4,2696.64,RP-001,Rajesh,Low Power,18.9,Card,2.3,31,2.53,380,0
VMX-16647,VM-271,Chennai,Hospital,28-02-2025,13:06:00,P-109,Doritos,Snacks,24.23,178,165,13,3997.95,RP-013,Amit,Low Power,17.4,Cash,4.1,60,3.78,391,0
VMX-16648,VM-175,Kolkata,College,18-06-2025,09:33:00,P-109,Doritos,Snacks,119.76,152,150,2,17964,RP-001,Suresh,Working,10.8,Cash,3.3,57,1.98,248,1
VMX-16649,VM-153,Hyderabad,College,08-07-2025,12:13:00,P-100,Lays Classic,Snacks,91.66,147,137,10,12557.42,RP-001,Suresh,Low Power,10.2,Card,2.8,120,3.02,207,1
VMX-16650,VM-236,Pune,Office,22-09-2025,16:52:00,P-107,Colgate Mini,Hygiene,41.62,165,150,15,6243,RP-007,Suresh,Maintenance,15.2,Card,2.6,57,1.3,391,1
VMX-16651,VM-186,Bangalore,Mall,21-07-2025,07:41:00,P-105,Dettol Wipe,Hygiene,130.92,196,181,15,23696.52,RP-003,Ravi,Low Power,21,Card,2.3,4,4.01,480,1
VMX-16652,VM-164,Mumbai,Mall,17-06-2025,19:43:00,P-104,Red Bull,Drinks,112.71,120,111,9,12510.81,RP-017,Rajesh,Low Power,11,Cash,2.8,65,3.93,423,1
VMX-16653,VM-299,Kolkata,Office,06-01-2025,05:51:00,P-101,Pepsi Can,Drinks,95.56,199,196,3,18729.76,RP-016,Amit,Working,19.2,UPI,3,118,1.81,262,0
VMX-16654,VM-023,Chennai,Mall,20-09-2025,11:31:00,P-105,Dettol Wipe,Hygiene,40.67,180,161,19,6547.87,RP-001,Amit,Maintenance,21.3,Card,3.1,38,2.28,206,0
VMX-16655,VM-069,Delhi,Mall,21-08-2025,23:36:00,P-108,Sprite Bottle,Drinks,124.72,47,38,9,4739.36,RP-004,Kiran,Working,24,Cash,3.7,91,3.82,78,0
VMX-16656,VM-140,Hyderabad,Mall,16-08-2025,02:05:00,P-107,Colgate Mini,Hygiene,79.74,200,200,0,15948,RP-012,Suresh,Maintenance,13.2,Card,3.5,54,3.92,237,1
VMX-16657,VM-020,Chennai,Mall,29-09-2025,04:10:00,P-102,Bisleri Water,Drinks,44.47,102,91,11,4046.77,RP-010,Suresh,Low Power,14,Cash,2.1,19,2.18,361,0
VMX-16658,VM-113,Chennai,Hospital,15-03-2025,22:28:00,P-109,Doritos,Snacks,103.23,24,13,11,1341.99,RP-020,Ravi,Maintenance,18.6,Cash,2.4,93,4.64,484,1
VMX-16659,VM-255,Chennai,Office,23-08-2025,22:51:00,P-109,Doritos,Snacks,140.19,144,144,0,20187.36,RP-005,Mahesh,Maintenance,14.1,UPI,2.8,84,1.79,283,0
VMX-16660,VM-174,Delhi,Hospital,12-09-2025,18:58:00,P-100,Lays Classic,Snacks,128.21,198,191,7,24488.11,RP-003,Amit,Maintenance,12.3,UPI,4.6,97,2.45,481,1
